pair_id,platform,method,mi,ef1,chamfer,time_s,ok,reason
DJI_08380118,C,MI,0.42241380143985224,0.7879124769430099,5.34172560553961,0.05878800000027695,1,ok
DJI_08380118,C,LoFTR,0.41930932152113815,0.7960472912252755,5.211146283903984,0.09514370000033523,1,ok
DJI_08380118,C,ECC+MI,0.39677283104806305,0.7995925947014085,5.023598732529769,0.39221120000092924,1,ecc_then_mi
DJI_08380155,C,ECC,0.3982054873932502,0.7345055186880542,8.802808968603236,0.2560604999998759,1,ok
DJI_08380155,C,MI,0.42435614214873824,0.7355239296595056,9.256582753681164,0.07792860000063229,1,ok
DJI_08380155,C,LoFTR,0.43643265748749926,0.7308748344759026,9.312475157757575,0.09590250000019296,1,ok
DJI_08380155,C,ECC+MI,0.41316036565581615,0.7345828592559441,8.893441064902554,0.41749129999880097,1,ecc_then_mi
DJI_08380231,C,ECC,0.3586811417026432,0.6700337994298614,4.779863491696994,0.3082436000004236,1,ok
DJI_08380231,C,MI,0.4231869608117642,0.7000579189536548,4.111076898561509,0.07032389999949373,1,ok
DJI_08380231,C,LoFTR,0.40684875673897514,0.6985648771881642,4.884055501188584,0.16646919999948295,1,ok
DJI_08380231,C,ECC+MI,0.408025927694432,0.6974510869986257,3.9615691848739876,0.5017657000007603,1,ecc_then_mi
DJI_08380251,C,ECC,0.30434390554609897,0.7825398498286646,4.920157216628396,0.32724530000086816,1,ok
DJI_08380251,C,MI,0.33010858920594466,0.7747920087660445,5.74078957628438,0.12222329999985959,1,ok
DJI_08380251,C,LoFTR,0.3350307883550296,0.7694207478610742,5.722490375772893,0.09637190000012197,1,ok
DJI_08380251,C,ECC+MI,0.326247127704573,0.7721922684082263,5.651631509368675,0.4566952000013771,1,ecc_then_mi
DJI_08380339,C,ECC,0.3269835866213287,0.7120843850535954,6.340617946323018,2.575786700000208,1,ok
DJI_08380339,C,MI,0.3927847322520962,0.7231534695528303,9.095406871104394,0.08356129999992845,1,ok
DJI_08380339,C,LoFTR,0.36403970234472827,0.7035152822950644,8.329265203878798,0.27556769999955577,1,ok
DJI_08380339,C,ECC+MI,0.3441831209376345,0.7138416441801468,6.3718097046696265,2.679601800000455,1,ecc_then_mi
DJI_08380426,C,ECC,0.35368911573814465,0.6910848779381616,5.2659151457137,1.8748997000002419,1,ok
DJI_08380426,C,MI,0.42041342636713386,0.715688782526638,6.9680403439655585,0.07051750000027823,1,ok
DJI_08380426,C,LoFTR,0.42359224333264367,0.7181947555673589,6.967652822400565,0.2869916000008743,1,ok
DJI_08380426,C,ECC+MI,0.3613030589625281,0.6896702268890289,6.353093221504892,1.9925179000010758,1,ecc_then_mi
DJI_08380613,C,ECC,0.2581858169757978,0.20967009520878693,18.927033589865324,0.2246359000000666,1,ok
DJI_08380613,C,MI,0.28176056609203487,0.2275699185576647,18.21416900788076,0.1040980000007039,1,ok
DJI_08380613,C,LoFTR,0.2831971837660848,0.2341610857062703,18.406965442106227,0.15366259999973408,1,ok
DJI_08380613,C,ECC+MI,0.27981121043402823,0.23560736296276794,18.307509376655112,0.34880770000017947,1,ecc_then_mi
DJI_08380647,C,ECC,0.19899327954785773,0.28605910005881596,13.110155291011228,0.6306534000004831,1,ok
DJI_08380647,C,MI,0.2403911911250302,0.32792775786416845,12.204718845276076,0.06907270000010612,1,ok
DJI_08380647,C,LoFTR,0.24848093538428187,0.32322068133834514,11.951494335802487,0.19166800000039075,1,ok
DJI_08380647,C,ECC+MI,0.22537312591650938,0.32722047959133316,11.942028568650313,0.8825935000004392,1,ecc_then_mi
DJI_08380711,C,ECC,0.2802652399232186,0.5611838003358657,11.20202442838991,0.6962482999997519,1,ok
DJI_08380711,C,MI,0.30511106308315555,0.6058303567875954,9.409147560547488,0.09445250000044325,1,ok
DJI_08380711,C,LoFTR,0.3011822346353724,0.5910700999101794,10.832355918994141,0.11101950000011129,1,ok
DJI_08380711,C,ECC+MI,0.29640289471349573,0.6051670610790748,9.380253210407636,0.8460304000000178,1,ecc_then_mi
DJI_08380811,C,ECC,0.25697616847467974,0.502050700205337,8.44911994818972,2.713529199999357,1,ok
DJI_08380811,C,MI,0.38733143605690407,0.6018934618695223,8.19156477197981,0.07978910000019823,1,ok
DJI_08380811,C,LoFTR,0.39007706965288697,0.6005691182463766,8.027803080177188,0.36829760000000533,1,ok
DJI_08380811,C,ECC+MI,0.30640350655552995,0.545715742315485,7.833332913816566,2.9838790999992852,1,ecc_then_mi
YU2AIR0042,D,ECC,0.083376139880535,0.8425783042636198,1.8986013138997997,0.015631500000381493,0,return_fail
YU2AIR0042,D,MI,0.09943508543981235,0.8251731486586996,2.026704537862191,0.09140529999967839,1,ok
YU2AIR0042,D,LoFTR,0.0895233447949216,0.8151086336426399,2.172065326681145,0.09913570000026084,1,ok
YU2AIR0042,D,ECC+MI,0.09943508543981235,0.8251731486586996,2.026704537862191,0.1070742000001701,1,mi_fallback
YU2AIR0075,D,ECC,0.09302701222481655,0.8532547064751668,1.9231197249273566,0.018476100000043516,0,return_fail
YU2AIR0075,D,MI,0.10278287769277071,0.8422912545036385,2.0250032380978675,0.09572240000034071,1,ok
YU2AIR0075,D,LoFTR,0.09573209221971062,0.8389748308050949,2.0238617304639694,0.09234769999966375,1,ok
YU2AIR0075,D,ECC+MI,0.10278287769277071,0.8422912545036385,2.0250032380978675,0.11423790000026202,1,mi_fallback
YU2AIR0145,D,ECC,0.09210308708900695,0.8530262842903668,1.8357578543664261,0.016903200000342622,0,return_fail
YU2AIR0145,D,MI,0.11630491215278574,0.8260657717387199,2.0796495122926197,0.12457480000011856,1,ok
YU2AIR0145,D,LoFTR,0.0765394338263968,0.7413733218188752,6.260037155844895,0.09262300000045798,1,ok
YU2AIR0145,D,ECC+MI,0.11630491215278574,0.8260657717387199,2.0796495122926197,0.1415158000008887,1,mi_fallback
YU2G0035,D,ECC,0.5634791455930017,0.7064498701453331,7.5289730106132025,0.4676863000004232,1,ok
