pair_id,platform,method,error_px
DJI_08380118,C,ECC,13.747387886047363
DJI_08380118,C,ECC,6.789661407470703
DJI_08380118,C,ECC,7.752687454223633
DJI_08380118,C,ECC,7.682822227478027
DJI_08380118,C,ECC,190.2123260498047
DJI_08380118,C,MI,4.907323837280273
DJI_08380118,C,MI,2.3121135234832764
DJI_08380118,C,MI,4.54646635055542
DJI_08380118,C,MI,2.7474403381347656
DJI_08380118,C,MI,2.7758450508117676
DJI_08380118,C,MI,5.206554889678955
DJI_08380118,C,MI,2.0303399562835693
DJI_08380118,C,MI,2.7051565647125244
DJI_08380118,C,MI,4.029611587524414
DJI_08380118,C,MI,187.5610809326172
DJI_08380118,C,LoFTR,2.7530250549316406
DJI_08380118,C,LoFTR,0.574760377407074
DJI_08380118,C,LoFTR,3.9879684448242188
DJI_08380118,C,LoFTR,5.013904094696045
DJI_08380118,C,LoFTR,0.48036912083625793
DJI_08380118,C,LoFTR,6.900145530700684
DJI_08380118,C,LoFTR,1.2839627265930176
DJI_08380118,C,LoFTR,0.4584987759590149
DJI_08380118,C,LoFTR,1.8147603273391724
DJI_08380118,C,LoFTR,187.7687530517578
DJI_08380118,C,ECC+MI,5.185836315155029
DJI_08380118,C,ECC+MI,6.019866466522217
DJI_08380118,C,ECC+MI,2.18404483795166
DJI_08380118,C,ECC+MI,7.60507345199585
DJI_08380118,C,ECC+MI,5.817972660064697
DJI_08380118,C,ECC+MI,8.602540016174316
DJI_08380118,C,ECC+MI,5.765331745147705
DJI_08380118,C,ECC+MI,5.670638084411621
DJI_08380118,C,ECC+MI,6.405477523803711
DJI_08380118,C,ECC+MI,184.61199951171875
DJI_08380155,C,ECC,4.629757881164551
DJI_08380155,C,ECC,4.533298492431641
DJI_08380155,C,ECC,1.57612943649292
DJI_08380155,C,ECC,2.6403660774230957
DJI_08380155,C,ECC,1.521445393562317
DJI_08380155,C,ECC,5.004340648651123
DJI_08380155,C,ECC,0.5447999835014343
DJI_08380155,C,ECC,8.592658042907715
DJI_08380155,C,ECC,4.9894700050354
DJI_08380155,C,ECC,7.048407554626465
DJI_08380155,C,MI,3.05128812789917
DJI_08380155,C,MI,1.4153320789337158
DJI_08380155,C,MI,2.2068018913269043
DJI_08380155,C,MI,6.024770736694336
DJI_08380155,C,MI,1.97793710231781
DJI_08380155,C,MI,1.5026668310165405
DJI_08380155,C,MI,2.6050024032592773
DJI_08380155,C,MI,9.2698335647583
DJI_08380155,C,MI,1.499822735786438
DJI_08380155,C,MI,7.42413330078125
DJI_08380155,C,LoFTR,0.6436429023742676
DJI_08380155,C,LoFTR,1.2745777368545532
DJI_08380155,C,LoFTR,1.5036635398864746
DJI_08380155,C,LoFTR,4.867487907409668
DJI_08380155,C,LoFTR,1.0216395854949951
DJI_08380155,C,LoFTR,2.116421699523926
DJI_08380155,C,LoFTR,0.683773934841156
DJI_08380155,C,LoFTR,7.3368377685546875
DJI_08380155,C,LoFTR,0.9252896904945374
DJI_08380155,C,LoFTR,5.25483512878418
DJI_08380155,C,ECC+MI,4.419234752655029
DJI_08380155,C,ECC+MI,2.695509672164917
DJI_08380155,C,ECC+MI,3.126703977584839
DJI_08380155,C,ECC+MI,5.286708831787109
DJI_08380155,C,ECC+MI,1.266963243484497
DJI_08380155,C,ECC+MI,4.221676349639893
DJI_08380155,C,ECC+MI,2.619088649749756
DJI_08380155,C,ECC+MI,9.332138061523438
DJI_08380155,C,ECC+MI,3.8644158840179443
DJI_08380155,C,ECC+MI,7.771044731140137
DJI_08380231,C,ECC,8.29977035522461
DJI_08380231,C,ECC,8.111201286315918
DJI_08380231,C,ECC,8.204351425170898
DJI_08380231,C,ECC,5.106730937957764
DJI_08380231,C,ECC,8.184303283691406
DJI_08380231,C,ECC,8.115497589111328
DJI_08380231,C,ECC,14.290977478027344
DJI_08380231,C,ECC,5.232229709625244
DJI_08380231,C,ECC,9.580793380737305
DJI_08380231,C,ECC,3.95650053024292
DJI_08380231,C,MI,4.541195392608643
DJI_08380231,C,MI,10.073968887329102
DJI_08380231,C,MI,4.50582218170166
DJI_08380231,C,MI,5.880992889404297
DJI_08380231,C,MI,8.953849792480469
DJI_08380231,C,MI,11.83526611328125
DJI_08380231,C,MI,15.163536071777344
DJI_08380231,C,MI,5.362481117248535
DJI_08380231,C,MI,5.463108062744141
DJI_08380231,C,MI,7.165986061096191
DJI_08380231,C,LoFTR,0.8365438580513
DJI_08380231,C,LoFTR,1.0408909320831299
DJI_08380231,C,LoFTR,0.7067539095878601
DJI_08380231,C,LoFTR,2.0860044956207275
DJI_08380231,C,LoFTR,0.9009336233139038
DJI_08380231,C,LoFTR,2.0635242462158203
DJI_08380231,C,LoFTR,9.10009765625
DJI_08380231,C,LoFTR,1.58232843875885
DJI_08380231,C,LoFTR,1.18161141872406
DJI_08380231,C,LoFTR,3.158564567565918
DJI_08380231,C,ECC+MI,6.706986427307129
DJI_08380231,C,ECC+MI,14.572406768798828
DJI_08380231,C,ECC+MI,6.686985492706299
DJI_08380231,C,ECC+MI,9.11589241027832
DJI_08380231,C,ECC+MI,13.428919792175293
DJI_08380231,C,ECC+MI,16.07074737548828
DJI_08380231,C,ECC+MI,16.638235092163086
DJI_08380231,C,ECC+MI,9.851741790771484
DJI_08380231,C,ECC+MI,6.499295234680176
DJI_08380231,C,ECC+MI,10.317462921142578
DJI_08380251,C,ECC,10.020621299743652
DJI_08380251,C,ECC,11.710433959960938
DJI_08380251,C,ECC,11.903633117675781
DJI_08380251,C,ECC,10.790322303771973
DJI_08380251,C,ECC,8.875578880310059
DJI_08380251,C,ECC,10.040526390075684
DJI_08380251,C,ECC,11.597467422485352
DJI_08380251,C,ECC,9.199239730834961
DJI_08380251,C,ECC,4.805070400238037
DJI_08380251,C,ECC,10.603607177734375
DJI_08380251,C,MI,4.211715221405029
DJI_08380251,C,MI,5.412526607513428
DJI_08380251,C,MI,11.547951698303223
DJI_08380251,C,MI,4.617845058441162
DJI_08380251,C,MI,3.0549283027648926
DJI_08380251,C,MI,3.319061756134033
DJI_08380251,C,MI,4.805122375488281
DJI_08380251,C,MI,2.8494808673858643
DJI_08380251,C,MI,1.6181716918945312
DJI_08380251,C,MI,6.406486511230469
DJI_08380251,C,LoFTR,2.1444594860076904
DJI_08380251,C,LoFTR,2.1933934688568115
DJI_08380251,C,LoFTR,10.221363067626953
DJI_08380251,C,LoFTR,4.623373985290527
DJI_08380251,C,LoFTR,3.7159993648529053
DJI_08380251,C,LoFTR,3.8509085178375244
DJI_08380251,C,LoFTR,5.186007499694824
DJI_08380251,C,LoFTR,3.087474822998047
DJI_08380251,C,LoFTR,1.2861534357070923
DJI_08380251,C,LoFTR,7.207700729370117
DJI_08380251,C,ECC+MI,7.909658432006836
DJI_08380251,C,ECC+MI,8.59956169128418
DJI_08380251,C,ECC+MI,15.603250503540039
DJI_08380251,C,ECC+MI,0.7025235891342163
DJI_08380251,C,ECC+MI,1.2452900409698486
DJI_08380251,C,ECC+MI,1.1966888904571533
DJI_08380251,C,ECC+MI,1.7767125368118286
DJI_08380251,C,ECC+MI,1.0720677375793457
DJI_08380251,C,ECC+MI,5.7764892578125
DJI_08380251,C,ECC+MI,3.0784952640533447
DJI_08380339,C,ECC,21.73457908630371
DJI_08380339,C,ECC,63.2318000793457
DJI_08380339,C,ECC,13.904976844787598
DJI_08380339,C,ECC,22.832902908325195
DJI_08380339,C,ECC,18.12144660949707
DJI_08380339,C,ECC,25.81153106689453
DJI_08380339,C,ECC,18.26832389831543
DJI_08380339,C,ECC,57.028663635253906
DJI_08380339,C,ECC,20.62840461730957
DJI_08380339,C,ECC,19.045513153076172
DJI_08380339,C,MI,5.226057052612305
DJI_08380339,C,MI,5.397218227386475
DJI_08380339,C,MI,4.915524005889893
DJI_08380339,C,MI,4.384870529174805
DJI_08380339,C,MI,5.9347004890441895
DJI_08380339,C,MI,6.384568691253662
DJI_08380339,C,MI,6.721261024475098
DJI_08380339,C,MI,5.9416937828063965
DJI_08380339,C,MI,4.965320110321045
DJI_08380339,C,MI,5.4419331550598145
DJI_08380339,C,LoFTR,0.241197407245636
DJI_08380339,C,LoFTR,0.8974117040634155
DJI_08380339,C,LoFTR,2.4201245307922363
DJI_08380339,C,LoFTR,0.7316794991493225
DJI_08380339,C,LoFTR,1.2098073959350586
DJI_08380339,C,LoFTR,1.7831647396087646
DJI_08380339,C,LoFTR,2.017759084701538
DJI_08380339,C,LoFTR,0.7514352798461914
DJI_08380339,C,LoFTR,0.5743058919906616
DJI_08380339,C,LoFTR,1.0677939653396606
DJI_08380339,C,ECC+MI,13.796333312988281
DJI_08380339,C,ECC+MI,58.12042236328125
DJI_08380339,C,ECC+MI,8.639793395996094
DJI_08380339,C,ECC+MI,15.165237426757812
DJI_08380339,C,ECC+MI,9.941850662231445
DJI_08380339,C,ECC+MI,18.055648803710938
DJI_08380339,C,ECC+MI,10.199411392211914
DJI_08380339,C,ECC+MI,51.15606689453125
DJI_08380339,C,ECC+MI,12.636905670166016
DJI_08380339,C,ECC+MI,10.851507186889648
DJI_08380426,C,ECC,21.480281829833984
DJI_08380426,C,ECC,21.210954666137695
DJI_08380426,C,ECC,17.79151725769043
DJI_08380426,C,ECC,15.248605728149414
DJI_08380426,C,ECC,21.792333602905273
DJI_08380426,C,ECC,15.433001518249512
DJI_08380426,C,ECC,16.495132446289062
DJI_08380426,C,ECC,3.686131238937378
DJI_08380426,C,ECC,8.296894073486328
DJI_08380426,C,ECC,23.188377380371094
DJI_08380426,C,MI,5.834578037261963
DJI_08380426,C,MI,6.255346298217773
DJI_08380426,C,MI,6.4830756187438965
DJI_08380426,C,MI,6.44788932800293
DJI_08380426,C,MI,5.391188144683838
DJI_08380426,C,MI,6.487103462219238
DJI_08380426,C,MI,5.9990386962890625
DJI_08380426,C,MI,4.28607177734375
DJI_08380426,C,MI,5.966312408447266
DJI_08380426,C,MI,5.712573051452637
DJI_08380426,C,LoFTR,0.31555747985839844
DJI_08380426,C,LoFTR,1.2828717231750488
DJI_08380426,C,LoFTR,1.0760923624038696
DJI_08380426,C,LoFTR,3.9240148067474365
DJI_08380426,C,LoFTR,0.6537709832191467
DJI_08380426,C,LoFTR,3.6469037532806396
DJI_08380426,C,LoFTR,0.9531742930412292
DJI_08380426,C,LoFTR,0.44540444016456604
DJI_08380426,C,LoFTR,2.4879541397094727
DJI_08380426,C,LoFTR,0.8331422805786133
DJI_08380426,C,ECC+MI,31.579803466796875
DJI_08380426,C,ECC+MI,31.160110473632812
DJI_08380426,C,ECC+MI,28.047290802001953
DJI_08380426,C,ECC+MI,20.502212524414062
DJI_08380426,C,ECC+MI,31.74753189086914
DJI_08380426,C,ECC+MI,21.079219818115234
DJI_08380426,C,ECC+MI,26.648679733276367
DJI_08380426,C,ECC+MI,10.708658218383789
DJI_08380426,C,ECC+MI,6.252269268035889
DJI_08380426,C,ECC+MI,33.157718658447266
DJI_08380613,C,ECC,4.0894951820373535
DJI_08380613,C,ECC,7.291741371154785
DJI_08380613,C,ECC,3.2514052391052246
DJI_08380613,C,ECC,10.137118339538574
DJI_08380613,C,ECC,11.683874130249023
DJI_08380613,C,ECC,4.87375545501709
DJI_08380613,C,ECC,3.2113444805145264
DJI_08380613,C,ECC,36.00579833984375
DJI_08380613,C,ECC,6.485072612762451
DJI_08380613,C,ECC,7.998389720916748
DJI_08380613,C,MI,2.068889856338501
DJI_08380613,C,MI,2.022559404373169
DJI_08380613,C,MI,8.632829666137695
DJI_08380613,C,MI,9.043473243713379
DJI_08380613,C,MI,5.7404327392578125
DJI_08380613,C,MI,2.509176015853882
DJI_08380613,C,MI,3.545841932296753
DJI_08380613,C,MI,31.064605712890625
DJI_08380613,C,MI,0.9834243655204773
DJI_08380613,C,MI,7.572168350219727
DJI_08380613,C,LoFTR,0.26079151034355164
DJI_08380613,C,LoFTR,3.576019763946533
DJI_08380613,C,LoFTR,6.7323174476623535
DJI_08380613,C,LoFTR,7.296638488769531
DJI_08380613,C,LoFTR,6.347461700439453
DJI_08380613,C,LoFTR,0.861304759979248
DJI_08380613,C,LoFTR,1.5330089330673218
DJI_08380613,C,LoFTR,32.86090087890625
DJI_08380613,C,LoFTR,2.5202999114990234
DJI_08380613,C,LoFTR,8.228002548217773
DJI_08380613,C,ECC+MI,2.2163634300231934
DJI_08380613,C,ECC+MI,3.493269920349121
DJI_08380613,C,ECC+MI,9.079666137695312
DJI_08380613,C,ECC+MI,7.859042167663574
DJI_08380613,C,ECC+MI,5.468304634094238
DJI_08380613,C,ECC+MI,1.6223758459091187
DJI_08380613,C,ECC+MI,3.183225154876709
DJI_08380613,C,ECC+MI,30.6431941986084
DJI_08380613,C,ECC+MI,2.5729711055755615
DJI_08380613,C,ECC+MI,10.209625244140625
DJI_08380647,C,ECC,5.092975616455078
DJI_08380647,C,ECC,4.24683141708374
DJI_08380647,C,ECC,3.2520089149475098
DJI_08380647,C,ECC,3.4666683673858643
DJI_08380647,C,ECC,3.9131431579589844
DJI_08380647,C,ECC,4.025135517120361
DJI_08380647,C,ECC,3.129697322845459
DJI_08380647,C,ECC,4.387263774871826
DJI_08380647,C,ECC,5.153955459594727
DJI_08380647,C,ECC,5.542361736297607
DJI_08380647,C,MI,1.1751421689987183
DJI_08380647,C,MI,2.2194128036499023
DJI_08380647,C,MI,2.2540881633758545
DJI_08380647,C,MI,3.0197815895080566
DJI_08380647,C,MI,2.5706522464752197
DJI_08380647,C,MI,2.123584032058716
DJI_08380647,C,MI,2.2133002281188965
DJI_08380647,C,MI,3.435070276260376
DJI_08380647,C,MI,1.9143351316452026
DJI_08380647,C,MI,1.0097230672836304
DJI_08380647,C,LoFTR,0.7850951552391052
DJI_08380647,C,LoFTR,0.8118816614151001
DJI_08380647,C,LoFTR,1.29156494140625
DJI_08380647,C,LoFTR,3.078315258026123
DJI_08380647,C,LoFTR,1.4815428256988525
DJI_08380647,C,LoFTR,0.39276695251464844
DJI_08380647,C,LoFTR,2.420344591140747
DJI_08380647,C,LoFTR,1.7087794542312622
DJI_08380647,C,LoFTR,0.7190936803817749
DJI_08380647,C,LoFTR,1.20722496509552
DJI_08380647,C,ECC+MI,4.965219974517822
DJI_08380647,C,ECC+MI,7.011650562286377
DJI_08380647,C,ECC+MI,6.540228366851807
DJI_08380647,C,ECC+MI,5.869057655334473
DJI_08380647,C,ECC+MI,7.415285110473633
DJI_08380647,C,ECC+MI,5.81662654876709
DJI_08380647,C,ECC+MI,6.489144802093506
DJI_08380647,C,ECC+MI,7.44480562210083
DJI_08380647,C,ECC+MI,5.67151403427124
DJI_08380647,C,ECC+MI,4.407021999359131
DJI_08380711,C,ECC,0.6538273692131042
DJI_08380711,C,ECC,1.4521567821502686
DJI_08380711,C,ECC,1.7471908330917358
DJI_08380711,C,ECC,1.4046975374221802
DJI_08380711,C,ECC,1.5629321336746216
DJI_08380711,C,ECC,1.3441047668457031
DJI_08380711,C,ECC,2.747641086578369
DJI_08380711,C,ECC,2.6529741287231445
DJI_08380711,C,ECC,1.1169803142547607
DJI_08380711,C,ECC,2.8939690589904785
DJI_08380711,C,MI,2.11610746383667
DJI_08380711,C,MI,2.738227367401123
DJI_08380711,C,MI,1.9827659130096436
DJI_08380711,C,MI,2.1127870082855225
DJI_08380711,C,MI,1.4139903783798218
DJI_08380711,C,MI,2.7185966968536377
DJI_08380711,C,MI,2.9258391857147217
DJI_08380711,C,MI,3.749758243560791
DJI_08380711,C,MI,1.7837789058685303
DJI_08380711,C,MI,2.8178834915161133
DJI_08380711,C,LoFTR,0.35138192772865295
DJI_08380711,C,LoFTR,0.9459904432296753
DJI_08380711,C,LoFTR,0.43586933612823486
DJI_08380711,C,LoFTR,0.21859334409236908
DJI_08380711,C,LoFTR,0.6203711628913879
DJI_08380711,C,LoFTR,0.7282429933547974
DJI_08380711,C,LoFTR,1.4701402187347412
DJI_08380711,C,LoFTR,1.9870662689208984
DJI_08380711,C,LoFTR,0.4546906054019928
DJI_08380711,C,LoFTR,1.0834391117095947
DJI_08380711,C,ECC+MI,2.8062121868133545
DJI_08380711,C,ECC+MI,4.729017734527588
DJI_08380711,C,ECC+MI,4.618300914764404
DJI_08380711,C,ECC+MI,4.283756256103516
DJI_08380711,C,ECC+MI,3.859442949295044
DJI_08380711,C,ECC+MI,4.561575889587402
DJI_08380711,C,ECC+MI,5.544314861297607
DJI_08380711,C,ECC+MI,5.824918746948242
DJI_08380711,C,ECC+MI,2.7165305614471436
DJI_08380711,C,ECC+MI,5.782984256744385
DJI_08380811,C,ECC,38.075653076171875
DJI_08380811,C,ECC,23.525074005126953
DJI_08380811,C,ECC,40.19846725463867
DJI_08380811,C,ECC,21.520404815673828
DJI_08380811,C,ECC,25.776641845703125
DJI_08380811,C,ECC,10.487217903137207
DJI_08380811,C,ECC,29.253501892089844
DJI_08380811,C,ECC,34.8718376159668
DJI_08380811,C,ECC,22.453399658203125
DJI_08380811,C,ECC,25.293790817260742
DJI_08380811,C,MI,0.6055941581726074
DJI_08380811,C,MI,6.9606170654296875
DJI_08380811,C,MI,1.1100053787231445
DJI_08380811,C,MI,7.141080379486084
DJI_08380811,C,MI,7.557220458984375
DJI_08380811,C,MI,2.4927709102630615
DJI_08380811,C,MI,0.27965137362480164
DJI_08380811,C,MI,2.489797592163086
DJI_08380811,C,MI,8.306795120239258
DJI_08380811,C,MI,5.861332416534424
DJI_08380811,C,LoFTR,0.7647938132286072
DJI_08380811,C,LoFTR,7.290156364440918
DJI_08380811,C,LoFTR,0.16651950776576996
DJI_08380811,C,LoFTR,7.6094889640808105
DJI_08380811,C,LoFTR,7.698453426361084
DJI_08380811,C,LoFTR,1.3272532224655151
DJI_08380811,C,LoFTR,1.456579566001892
DJI_08380811,C,LoFTR,1.3761311769485474
DJI_08380811,C,LoFTR,8.343405723571777
DJI_08380811,C,LoFTR,6.440764904022217
DJI_08380811,C,ECC+MI,7.421838760375977
DJI_08380811,C,ECC+MI,56.1860237121582
DJI_08380811,C,ECC+MI,9.3522310256958
DJI_08380811,C,ECC+MI,54.26618576049805
DJI_08380811,C,ECC+MI,58.37410354614258
DJI_08380811,C,ECC+MI,40.487205505371094
DJI_08380811,C,ECC+MI,62.25147247314453
DJI_08380811,C,ECC+MI,7.4477219581604
DJI_08380811,C,ECC+MI,54.73357391357422
DJI_08380811,C,ECC+MI,58.17133331298828
YU2AIR0042,D,ECC,183.28419494628906
YU2AIR0042,D,ECC,143.4681854248047
YU2AIR0042,D,ECC,6.8677802085876465
YU2AIR0042,D,ECC,6.999541759490967
YU2AIR0042,D,ECC,18.686460494995117
YU2AIR0042,D,ECC,119.22696685791016
YU2AIR0042,D,ECC,408.8165588378906
YU2AIR0042,D,ECC,101.1353988647461
YU2AIR0042,D,ECC,83.13312530517578
YU2AIR0042,D,ECC,233.32228088378906
YU2AIR0042,D,MI,191.98939514160156
YU2AIR0042,D,MI,143.6973419189453
YU2AIR0042,D,MI,6.260284423828125
YU2AIR0042,D,MI,4.896468639373779
YU2AIR0042,D,MI,9.93667221069336
YU2AIR0042,D,MI,110.3368148803711
YU2AIR0042,D,MI,401.78411865234375
YU2AIR0042,D,MI,110.07879638671875
YU2AIR0042,D,MI,86.27580261230469
YU2AIR0042,D,MI,225.7743377685547
YU2AIR0042,D,LoFTR,197.14830017089844
YU2AIR0042,D,LoFTR,147.52146911621094
YU2AIR0042,D,LoFTR,1.1653714179992676
YU2AIR0042,D,LoFTR,0.5210623741149902
YU2AIR0042,D,LoFTR,0.4299764931201935
YU2AIR0042,D,LoFTR,101.22906494140625
YU2AIR0042,D,LoFTR,391.1860656738281
YU2AIR0042,D,LoFTR,127.18175506591797
YU2AIR0042,D,LoFTR,84.85538482666016
YU2AIR0042,D,LoFTR,221.70352172851562
YU2AIR0042,D,ECC+MI,191.98939514160156
YU2AIR0042,D,ECC+MI,143.6973419189453
YU2AIR0042,D,ECC+MI,6.260284423828125
YU2AIR0042,D,ECC+MI,4.896468639373779
YU2AIR0042,D,ECC+MI,9.93667221069336
YU2AIR0042,D,ECC+MI,110.3368148803711
YU2AIR0042,D,ECC+MI,401.78411865234375
YU2AIR0042,D,ECC+MI,110.07879638671875
YU2AIR0042,D,ECC+MI,86.27580261230469
YU2AIR0042,D,ECC+MI,225.7743377685547
YU2AIR0075,D,ECC,0.9838309288024902
YU2AIR0075,D,ECC,0.4878641963005066
YU2AIR0075,D,ECC,22.923770904541016
YU2AIR0075,D,ECC,10.945355415344238
YU2AIR0075,D,ECC,3.214632034301758
YU2AIR0075,D,ECC,0.9567759037017822
YU2AIR0075,D,ECC,0.7062234878540039
YU2AIR0075,D,ECC,7.583498001098633
YU2AIR0075,D,ECC,8.223397254943848
YU2AIR0075,D,ECC,0.4409180283546448
YU2AIR0075,D,MI,6.781839847564697
YU2AIR0075,D,MI,7.37486457824707
YU2AIR0075,D,MI,24.971113204956055
YU2AIR0075,D,MI,10.746725082397461
YU2AIR0075,D,MI,5.172097206115723
YU2AIR0075,D,MI,6.919847011566162
YU2AIR0075,D,MI,7.424650192260742
YU2AIR0075,D,MI,8.152631759643555
YU2AIR0075,D,MI,4.4123334884643555
YU2AIR0075,D,MI,7.607022285461426
YU2AIR0075,D,LoFTR,0.6539644002914429
YU2AIR0075,D,LoFTR,0.9541313052177429
YU2AIR0075,D,LoFTR,20.465314865112305
YU2AIR0075,D,LoFTR,8.462519645690918
YU2AIR0075,D,LoFTR,2.8518409729003906
YU2AIR0075,D,LoFTR,1.3451979160308838
YU2AIR0075,D,LoFTR,1.2237225770950317
YU2AIR0075,D,LoFTR,13.093024253845215
YU2AIR0075,D,LoFTR,5.427669525146484
YU2AIR0075,D,LoFTR,1.409555435180664
YU2AIR0075,D,ECC+MI,6.781839847564697
YU2AIR0075,D,ECC+MI,7.37486457824707
YU2AIR0075,D,ECC+MI,24.971113204956055
YU2AIR0075,D,ECC+MI,10.746725082397461
YU2AIR0075,D,ECC+MI,5.172097206115723
YU2AIR0075,D,ECC+MI,6.919847011566162
YU2AIR0075,D,ECC+MI,7.424650192260742
YU2AIR0075,D,ECC+MI,8.152631759643555
YU2AIR0075,D,ECC+MI,4.4123334884643555
YU2AIR0075,D,ECC+MI,7.607022285461426
YU2AIR0145,D,ECC,68.20941925048828
YU2AIR0145,D,ECC,12.518436431884766
YU2AIR0145,D,ECC,322.69140625
YU2AIR0145,D,ECC,87.4345703125
YU2AIR0145,D,ECC,184.22930908203125
YU2AIR0145,D,ECC,379.7074279785156
YU2AIR0145,D,ECC,227.9811553955078
YU2AIR0145,D,ECC,200.726806640625
YU2AIR0145,D,ECC,69.23863983154297
YU2AIR0145,D,ECC,18.604961395263672
YU2AIR0145,D,MI,55.51343536376953
YU2AIR0145,D,MI,8.876534461975098
YU2AIR0145,D,MI,336.2204895019531
YU2AIR0145,D,MI,80.2746810913086
YU2AIR0145,D,MI,195.49356079101562
YU2AIR0145,D,MI,393.7201843261719
YU2AIR0145,D,MI,239.38577270507812
YU2AIR0145,D,MI,190.2377166748047
YU2AIR0145,D,MI,56.472450256347656
YU2AIR0145,D,MI,5.438538074493408
YU2AIR0145,D,LoFTR,0.5991848707199097
YU2AIR0145,D,LoFTR,1.8016527891159058
YU2AIR0145,D,LoFTR,319.75457763671875
YU2AIR0145,D,LoFTR,58.974464416503906
YU2AIR0145,D,LoFTR,172.8005828857422
YU2AIR0145,D,LoFTR,344.20794677734375
YU2AIR0145,D,LoFTR,274.8721923828125
YU2AIR0145,D,LoFTR,194.4763641357422
YU2AIR0145,D,LoFTR,0.4377800226211548
YU2AIR0145,D,LoFTR,61.78260803222656
YU2AIR0145,D,ECC+MI,55.51343536376953
YU2AIR0145,D,ECC+MI,8.876534461975098
YU2AIR0145,D,ECC+MI,336.2204895019531
YU2AIR0145,D,ECC+MI,80.2746810913086
YU2AIR0145,D,ECC+MI,195.49356079101562
YU2AIR0145,D,ECC+MI,393.7201843261719
YU2AIR0145,D,ECC+MI,239.38577270507812
YU2AIR0145,D,ECC+MI,190.2377166748047
YU2AIR0145,D,ECC+MI,56.472450256347656
YU2AIR0145,D,ECC+MI,5.438538074493408
YU2G0035,D,ECC,1.857856273651123
YU2G0035,D,ECC,2.3313307762145996
YU2G0035,D,ECC,2.0841920375823975
YU2G0035,D,ECC,1.3135696649551392
YU2G0035,D,ECC,1.8820171356201172
YU2G0035,D,ECC,1.3172329664230347
YU2G0035,D,ECC,2.074824333190918
YU2G0035,D,ECC,2.723950147628784
YU2G0035,D,ECC,1.837223768234253
YU2G0035,D,ECC,2.1338822841644287
YU2G0035,D,MI,3.0909039974212646
YU2G0035,D,MI,3.305058002471924
YU2G0035,D,MI,3.3130385875701904
YU2G0035,D,MI,2.3897147178649902
YU2G0035,D,MI,3.1464529037475586
YU2G0035,D,MI,2.5913870334625244
YU2G0035,D,MI,3.2305967807769775
YU2G0035,D,MI,3.7630295753479004
YU2G0035,D,MI,2.816995143890381
YU2G0035,D,MI,3.3099045753479004
YU2G0035,D,LoFTR,0.7089653611183167
YU2G0035,D,LoFTR,1.2577109336853027
YU2G0035,D,LoFTR,0.9145259857177734
YU2G0035,D,LoFTR,0.3566600978374481
YU2G0035,D,LoFTR,0.7955820560455322
YU2G0035,D,LoFTR,0.46793463826179504
YU2G0035,D,LoFTR,1.1563689708709717
YU2G0035,D,LoFTR,1.5039149522781372
YU2G0035,D,LoFTR,1.0996633768081665
YU2G0035,D,LoFTR,1.3410907983779907
YU2G0035,D,ECC+MI,4.420332431793213
YU2G0035,D,ECC+MI,4.702182292938232
YU2G0035,D,ECC+MI,4.644644737243652
YU2G0035,D,ECC+MI,3.8108978271484375
YU2G0035,D,ECC+MI,4.444172382354736
YU2G0035,D,ECC+MI,3.886819839477539
YU2G0035,D,ECC+MI,4.577298164367676
YU2G0035,D,ECC+MI,5.190514087677002
YU2G0035,D,ECC+MI,4.16409158706665
YU2G0035,D,ECC+MI,4.602208137512207
YU2G0087,D,ECC,2.8373050689697266
YU2G0087,D,ECC,4.353196620941162
YU2G0087,D,ECC,3.5301413536071777
YU2G0087,D,ECC,2.4829599857330322
YU2G0087,D,ECC,4.100362777709961
YU2G0087,D,ECC,3.439594030380249
YU2G0087,D,ECC,4.346468925476074
YU2G0087,D,ECC,2.739301919937134
YU2G0087,D,ECC,4.315830230712891
YU2G0087,D,ECC,11.52536392211914
YU2G0087,D,MI,6.45488977432251
YU2G0087,D,MI,7.961131572723389
YU2G0087,D,MI,7.383855819702148
YU2G0087,D,MI,4.140985012054443
YU2G0087,D,MI,7.803676128387451
YU2G0087,D,MI,7.697126865386963
YU2G0087,D,MI,7.946767330169678
YU2G0087,D,MI,5.913369655609131
YU2G0087,D,MI,7.725248336791992
YU2G0087,D,MI,12.152983665466309
YU2G0087,D,LoFTR,0.5035373568534851
YU2G0087,D,LoFTR,1.40268874168396
YU2G0087,D,LoFTR,1.3846161365509033
YU2G0087,D,LoFTR,2.5508511066436768
YU2G0087,D,LoFTR,4.94258975982666
YU2G0087,D,LoFTR,2.880154848098755
YU2G0087,D,LoFTR,1.6997227668762207
YU2G0087,D,LoFTR,0.49177268147468567
YU2G0087,D,LoFTR,0.7394272089004517
YU2G0087,D,LoFTR,14.586225509643555
YU2G0087,D,ECC+MI,12.837200164794922
YU2G0087,D,ECC+MI,14.275300979614258
YU2G0087,D,ECC+MI,13.536225318908691
YU2G0087,D,ECC+MI,11.225288391113281
YU2G0087,D,ECC+MI,13.257655143737793
YU2G0087,D,ECC+MI,10.4945068359375
YU2G0087,D,ECC+MI,14.155487060546875
YU2G0087,D,ECC+MI,12.411282539367676
YU2G0087,D,ECC+MI,14.095149993896484
YU2G0087,D,ECC+MI,11.680379867553711
YU2G0312,D,ECC,4.7819318771362305
YU2G0312,D,ECC,1.7768625020980835
YU2G0312,D,ECC,1.0649917125701904
